TradingSymbol,Name,InstrumentType,TimeStamp,Open,High,Low,Close,Volume
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:33,  12.50 ,  12.50 ,  11.15 ,  11.35 ,""  201,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:34,  11.50 ,  12.60 ,  11.25 ,  12.45 ,""  97,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:35,  12.70 ,  13.40 ,  12.35 ,  13.30 ,""  103,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:36,  13.30 ,  13.60 ,  13.10 ,  13.25 ,""  100,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:37,  13.25 ,  13.90 ,  12.95 ,  13.90 ,""  256,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:38,  14.10 ,  15.05 ,  14.10 ,  15.00 ,""  357,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:39,  15.00 ,  15.50 ,  14.55 ,  14.80 ,""  271,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:40,  14.80 ,  15.05 ,  12.75 ,  13.20 ,""  215,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:41,  13.15 ,  13.95 ,  13.00 ,  13.95 ,""  91,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:42,  13.85 ,  14.00 ,  13.55 ,  13.75 ,""  47,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:43,  13.75 ,  14.90 ,  13.75 ,  14.50 ,""  61,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:44,  14.50 ,  14.50 ,  13.45 ,  13.65 ,""  66,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:45,  13.65 ,  15.00 ,  13.55 ,  15.00 ,""  108,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:46,  15.00 ,  15.10 ,  13.80 ,  13.85 ,""  103,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:47,  13.85 ,  14.10 ,  13.55 ,  13.95 ,""  43,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:48,  13.95 ,  13.95 ,  13.20 ,  13.40 ,""  76,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:49,  13.40 ,  13.55 ,  12.65 ,  12.70 ,""  71,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:50,  12.70 ,  13.25 ,  12.55 ,  13.20 ,""  60,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:51,  13.10 ,  13.55 ,  12.20 ,  12.20 ,""  57,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:52,  12.20 ,  12.95 ,  12.15 ,  12.90 ,""  42,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:53,  12.90 ,  12.90 ,  11.40 ,  11.50 ,""  146,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:54,  11.50 ,  13.30 ,  11.40 ,  13.10 ,""  82,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:55,  13.10 ,  13.10 ,  12.50 ,  12.90 ,""  22,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:56,  12.90 ,  13.30 ,  12.90 ,  13.05 ,""  40,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:57,  13.05 ,  13.20 ,  12.65 ,  12.90 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:58,  12.90 ,  13.15 ,  12.75 ,  13.00 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 09:59,  13.00 ,  13.50 ,  13.00 ,  13.25 ,""  37,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:00,  13.25 ,  13.40 ,  12.20 ,  12.80 ,""  63,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:01,  12.90 ,  14.00 ,  12.90 ,  13.45 ,""  87,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:02,  13.45 ,  13.70 ,  13.15 ,  13.15 ,""  25,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:03,  13.15 ,  13.65 ,  13.05 ,  13.30 ,""  87,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:04,  13.30 ,  13.60 ,  13.30 ,  13.50 ,""  132,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:05,  13.50 ,  13.80 ,  13.50 ,  13.50 ,""  28,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:06,  13.50 ,  13.50 ,  13.00 ,  13.05 ,""  23,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:07,  13.05 ,  14.00 ,  13.05 ,  14.00 ,""  36,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:08,  14.00 ,  14.00 ,  13.25 ,  13.55 ,""  58,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:09,  13.55 ,  13.80 ,  13.35 ,  13.40 ,""  31,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:10,  13.40 ,  13.55 ,  13.30 ,  13.30 ,""  65,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:11,  13.30 ,  13.50 ,  12.90 ,  12.90 ,""  30,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:12,  12.90 ,  13.60 ,  12.90 ,  13.60 ,""  25,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:13,  13.60 ,  14.10 ,  13.60 ,  14.10 ,""  23,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:14,  14.10 ,  14.40 ,  13.80 ,  14.20 ,""  101,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:15,  14.20 ,  14.30 ,  13.85 ,  14.30 ,""  47,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:16,  14.30 ,  14.30 ,  14.15 ,  14.20 ,""  33,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:17,  14.20 ,  14.50 ,  14.10 ,  14.25 ,""  77,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:18,  14.25 ,  14.70 ,  14.25 ,  14.70 ,""  26,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:19,  14.70 ,  16.40 ,  14.55 ,  16.40 ,""  246,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:20,  16.30 ,  17.25 ,  14.60 ,  14.85 ,""  636,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:21,  14.85 ,  14.95 ,  13.85 ,  14.50 ,""  182,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:22,  14.50 ,  15.65 ,  14.25 ,  14.45 ,""  95,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:23,  14.45 ,  15.20 ,  14.45 ,  14.95 ,""  98,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:24,  15.00 ,  15.10 ,  14.70 ,  15.00 ,""  58,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:25,  15.00 ,  15.10 ,  14.35 ,  14.35 ,""  37,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:26,  14.35 ,  14.45 ,  14.00 ,  14.30 ,""  57,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:27,  14.30 ,  15.10 ,  14.30 ,  14.85 ,""  47,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:28,  14.85 ,  15.00 ,  14.65 ,  14.70 ,""  17,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:29,  14.70 ,  14.90 ,  14.40 ,  14.90 ,""  32,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:30,  15.15 ,  15.40 ,  15.15 ,  15.30 ,""  41,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:31,  15.35 ,  15.65 ,  15.25 ,  15.35 ,""  90,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:32,  15.35 ,  15.65 ,  15.10 ,  15.30 ,""  18,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:33,  15.30 ,  15.60 ,  15.20 ,  15.45 ,""  31,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:34,  15.45 ,  15.50 ,  14.95 ,  15.05 ,""  41,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:35,  15.05 ,  15.45 ,  14.90 ,  15.45 ,""  52,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:36,  15.45 ,  15.45 ,  14.15 ,  14.25 ,""  78,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:37,  14.25 ,  14.60 ,  14.25 ,  14.45 ,""  61,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:38,  14.45 ,  14.75 ,  14.45 ,  14.70 ,""  25,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:39,  14.70 ,  14.80 ,  14.30 ,  14.30 ,""  20,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:40,  14.40 ,  14.60 ,  14.30 ,  14.60 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:41,  14.60 ,  14.70 ,  14.55 ,  14.70 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:42,  14.70 ,  15.20 ,  14.65 ,  15.00 ,""  36,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:43,  15.00 ,  16.45 ,  15.00 ,  16.30 ,""  166,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:44,  16.30 ,  16.45 ,  16.10 ,  16.30 ,""  78,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:45,  16.30 ,  17.30 ,  16.30 ,  17.10 ,""  221,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:46,  17.10 ,  17.10 ,  16.45 ,  16.65 ,""  143,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:47,  16.65 ,  16.85 ,  16.60 ,  16.65 ,""  72,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:48,  16.65 ,  17.60 ,  16.60 ,  17.60 ,""  151,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:49,  17.60 ,  17.60 ,  16.85 ,  17.20 ,""  176,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:50,  17.30 ,  17.40 ,  17.10 ,  17.15 ,""  80,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:51,  17.15 ,  17.25 ,  16.45 ,  16.65 ,""  75,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:52,  16.65 ,  16.75 ,  16.40 ,  16.70 ,""  86,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:53,  16.70 ,  17.00 ,  16.55 ,  17.00 ,""  22,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:54,  17.00 ,  17.10 ,  16.85 ,  16.85 ,""  36,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:55,  16.85 ,  17.10 ,  16.20 ,  16.40 ,""  182,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:56,  16.40 ,  17.00 ,  16.40 ,  17.00 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:57,  16.85 ,  17.15 ,  16.85 ,  17.10 ,""  111,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:58,  17.10 ,  17.35 ,  16.85 ,  17.25 ,""  85,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 10:59,  17.25 ,  17.65 ,  17.05 ,  17.50 ,""  300,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:00,  17.50 ,  18.20 ,  17.45 ,  18.05 ,""  146,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:01,  18.05 ,  18.25 ,  17.15 ,  17.55 ,""  390,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:02,  17.55 ,  17.80 ,  17.55 ,  17.65 ,""  52,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:03,  17.65 ,  17.90 ,  17.30 ,  17.85 ,""  50,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:04,  17.85 ,  17.85 ,  17.20 ,  17.40 ,""  58,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:05,  17.40 ,  17.50 ,  17.15 ,  17.50 ,""  45,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:06,  17.60 ,  17.90 ,  17.60 ,  17.65 ,""  36,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:07,  17.65 ,  17.75 ,  17.30 ,  17.50 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:08,  17.50 ,  17.60 ,  17.30 ,  17.30 ,""  36,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:09,  17.30 ,  17.55 ,  17.25 ,  17.40 ,""  46,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:10,  17.45 ,  17.70 ,  16.90 ,  16.90 ,""  52,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:11,  16.90 ,  17.00 ,  16.65 ,  16.70 ,""  65,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:12,  16.70 ,  17.20 ,  16.45 ,  17.20 ,""  56,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:13,  17.20 ,  17.50 ,  16.95 ,  17.10 ,""  35,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:14,  16.90 ,  17.10 ,  16.75 ,  16.85 ,""  22,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:15,  16.85 ,  16.90 ,  16.80 ,  16.90 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:16,  16.90 ,  17.70 ,  16.75 ,  17.35 ,""  40,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:17,  17.35 ,  17.60 ,  17.25 ,  17.35 ,""  17,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:18,  17.35 ,  17.60 ,  17.30 ,  17.30 ,""  47,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:19,  17.30 ,  17.40 ,  17.00 ,  17.35 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:20,  17.35 ,  17.60 ,  17.30 ,  17.35 ,""  23,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:21,  17.35 ,  17.55 ,  17.20 ,  17.20 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:22,  17.20 ,  17.35 ,  17.20 ,  17.25 ,""  26,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:23,  17.25 ,  17.25 ,  16.65 ,  16.80 ,""  20,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:24,  16.80 ,  16.80 ,  16.20 ,  16.25 ,""  43,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:25,  16.25 ,  16.40 ,  15.60 ,  15.80 ,""  46,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:26,  15.80 ,  16.10 ,  15.80 ,  15.95 ,""  52,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:27,  15.95 ,  16.20 ,  15.95 ,  16.20 ,""  20,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:28,  16.00 ,  16.20 ,  15.75 ,  15.85 ,""  38,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:29,  15.85 ,  16.80 ,  15.85 ,  16.80 ,""  20,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:30,  16.80 ,  16.80 ,  16.60 ,  16.60 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:31,  16.60 ,  16.60 ,  16.40 ,  16.40 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:32,  16.40 ,  16.55 ,  15.95 ,  16.55 ,""  17,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:33,  16.55 ,  16.55 ,  16.30 ,  16.30 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:34,  16.30 ,  16.40 ,  16.10 ,  16.15 ,""  23,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:35,  16.15 ,  16.35 ,  16.15 ,  16.25 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:36,  16.05 ,  16.10 ,  15.80 ,  16.10 ,""  25,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:37,  16.10 ,  16.10 ,  15.10 ,  15.10 ,""  36,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:38,  15.10 ,  15.30 ,  15.00 ,  15.00 ,""  33,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:39,  15.05 ,  15.50 ,  14.90 ,  15.50 ,""  12,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:40,  15.50 ,  15.65 ,  15.35 ,  15.50 ,""  48,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:41,  15.50 ,  15.55 ,  15.40 ,  15.55 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:42,  15.55 ,  16.20 ,  15.55 ,  16.20 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:43,  16.20 ,  16.40 ,  15.65 ,  15.65 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:44,  15.65 ,  15.85 ,  15.55 ,  15.65 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:45,  15.65 ,  15.70 ,  15.20 ,  15.45 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:46,  15.45 ,  16.00 ,  15.40 ,  15.65 ,""  37,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:47,  15.65 ,  16.20 ,  15.65 ,  16.20 ,""  25,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:48,  16.20 ,  16.25 ,  16.00 ,  16.25 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:49,  16.30 ,  16.50 ,  16.30 ,  16.50 ,""  41,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:50,  16.50 ,  16.50 ,  16.10 ,  16.15 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:51,  16.15 ,  16.15 ,  15.65 ,  15.65 ,""  25,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:52,  15.50 ,  15.65 ,  15.35 ,  15.65 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:53,  15.65 ,  15.90 ,  15.65 ,  15.85 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:54,  15.85 ,  16.20 ,  15.85 ,  16.00 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:55,  16.00 ,  16.10 ,  16.00 ,  16.00 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:56,  16.00 ,  16.00 ,  15.75 ,  15.75 ,""  10,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:57,  15.75 ,  16.55 ,  15.75 ,  16.45 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:58,  16.45 ,  17.40 ,  16.45 ,  16.80 ,""  55,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 11:59,  16.80 ,  16.80 ,  16.30 ,  16.40 ,""  46,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:00,  16.55 ,  16.65 ,  16.55 ,  16.60 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:01,  16.50 ,  16.65 ,  16.45 ,  16.55 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:02,  16.55 ,  17.10 ,  16.55 ,  16.65 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:03,  16.65 ,  16.65 ,  16.10 ,  16.50 ,""  23,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:04,  16.50 ,  17.00 ,  16.50 ,  17.00 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:05,  17.00 ,  17.25 ,  17.00 ,  17.25 ,""  36,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:06,  17.25 ,  17.35 ,  17.05 ,  17.15 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:07,  17.15 ,  17.20 ,  17.10 ,  17.10 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:08,  17.10 ,  17.30 ,  16.90 ,  16.90 ,""  18,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:09,  16.90 ,  17.20 ,  16.90 ,  17.20 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:10,  17.20 ,  17.25 ,  17.10 ,  17.25 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:11,  17.25 ,  17.25 ,  17.00 ,  17.10 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:12,  17.10 ,  17.20 ,  17.10 ,  17.10 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:13,  17.20 ,  17.20 ,  16.85 ,  16.85 ,""  36,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:14,  16.85 ,  16.85 ,  16.50 ,  16.50 ,""  20,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:15,  16.50 ,  16.70 ,  16.50 ,  16.65 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:16,  16.65 ,  16.80 ,  16.65 ,  16.75 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:17,  16.75 ,  16.85 ,  16.75 ,  16.85 ,""  3,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:18,  16.90 ,  16.90 ,  16.90 ,  16.90 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:19,  16.90 ,  16.90 ,  16.75 ,  16.75 ,""  3,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:20,  16.75 ,  17.20 ,  16.60 ,  17.20 ,""  10,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:21,  17.20 ,  17.20 ,  16.65 ,  16.65 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:22,  16.65 ,  16.80 ,  16.50 ,  16.65 ,""  10,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:23,  16.65 ,  16.85 ,  16.65 ,  16.80 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:24,  16.80 ,  16.95 ,  16.70 ,  16.95 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:25,  16.95 ,  16.95 ,  16.65 ,  16.65 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:26,  16.65 ,  16.70 ,  16.65 ,  16.65 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:27,  16.65 ,  16.85 ,  16.65 ,  16.85 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:28,  16.85 ,  17.00 ,  16.80 ,  17.00 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:29,  17.00 ,  17.25 ,  17.00 ,  17.20 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:30,  17.20 ,  17.40 ,  17.00 ,  17.00 ,""  50,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 12:31,  17.00 ,  17.00 ,  16.95 ,  16.95 ,""  1,250.00 """
